Date,Residential,Workplace,Transit,Retail,Park,Grocery,Humid,Precip,Sun,Temp,Wind
2020-06-09,5.285714285714286,-18.428571428571427,-22.571428571428573,-2,102,2.2857142857142856,76.74312937277631,2.335731922892467,19.459175170068026,12.841381672551808,5.087251828674518
2020-06-10,5.285714285714286,-18.285714285714285,-22.857142857142858,-2.4285714285714284,99.42857142857143,1.2857142857142858,77.32740473509516,2.268780690645182,17.215626635269494,12.549659391595023,4.958778398722827
2020-06-11,5.428571428571429,-18.142857142857142,-23.285714285714285,-3.2857142857142856,105.28571428571429,-0.5714285714285714,75.60029845930467,1.3864715872285343,17.222494767137626,13.02343422952386,4.989787866837558
2020-06-12,3.857142857142857,-11.714285714285714,-20.571428571428573,1.8571428571428572,100,3,76.14724462907692,0.7895557198909553,15.189871140764,13.682688227145109,5.027645009694701
2020-06-13,3.4285714285714284,-10.857142857142858,-19.285714285714285,1.1428571428571428,108.85714285714286,1,77.05948251196699,0.5183018497531566,13.872906855049715,14.524511211052971,4.864275046324737
2020-06-14,3.142857142857143,-9.857142857142858,-18.142857142857142,2.142857142857143,120.71428571428571,1.4285714285714286,75.73312368560816,0.3466753128890613,17.046327184720045,15.229300623958373,5.322648433757112
2020-06-15,2.857142857142857,-9.714285714285714,-17.142857142857142,3,137.85714285714286,1.8571428571428572,73.53827361428645,0.3620880470517955,19.138163919413923,15.955970122946825,5.266023950235113
2020-06-16,2.5714285714285716,-9.571428571428571,-16.285714285714285,4,153.71428571428572,2.4285714285714284,72.7344922708312,0.3240906563146787,20.584249084249088,16.861247722507834,5.285726618742129
2020-06-17,2.2857142857142856,-9.428571428571429,-15.285714285714286,4.857142857142857,166.57142857142858,2.857142857142857,73.07274631750917,0.33506368291270533,22.253777472527474,17.546567065646997,5.312454246991496
2020-06-18,1.8571428571428572,-9.285714285714286,-14.571428571428571,5.571428571428571,180,3,74.37908164884449,0.3426445940650451,24.147664835164836,17.90143828304395,5.056667209954459
2020-06-19,1.7142857142857142,-9.428571428571429,-14.428571428571429,5.571428571428571,183,3,75.61287193263477,1.0065047303267067,24.76522435897436,17.99753872515503,4.590241644778894
2020-06-20,1.7142857142857142,-10,-14.714285714285714,5.428571428571429,179.28571428571428,3.142857142857143,76.4165742488371,1.1401356827076592,24.436813186813186,17.895292919885037,4.399196665517623
2020-06-21,1.7142857142857142,-10.714285714285714,-15.142857142857142,5.285714285714286,174.42857142857142,3.142857142857143,78.21946927048212,1.2295791114850823,22.026900183150186,17.806640846152316,3.8169534873474786
2020-06-22,1.7142857142857142,-11.142857142857142,-15.428571428571429,5.714285714285714,166.42857142857142,3.142857142857143,80.29931298572603,1.7767265023824732,20.506753663003664,17.683420817778007,4.015184391839862
2020-06-23,1.4285714285714286,-11.428571428571429,-15.142857142857142,6,170.71428571428572,3.142857142857143,81.03296746530442,1.775992647196563,21.531822344322347,17.45277315197957,4.06226164129254
2020-06-24,1.2857142857142858,-11.571428571428571,-14.857142857142858,6.285714285714286,176.28571428571428,3,80.55084791751459,1.7640989041384365,22.976991758241763,17.480443416493518,3.96986746139836
2020-06-25,1.1428571428571428,-11.714285714285714,-14.142857142857142,6.714285714285714,188,3.4285714285714284,79.69223985890652,1.6739130788743333,24.903617216117215,17.80481602969591,4.117274868805768
2020-06-26,0.7142857142857143,-11.714285714285714,-13.285714285714286,7,211,3.4285714285714284,77.42572585760992,0.9682345506122092,29.31891025641026,18.582512446754034,4.330530431680896
2020-06-27,0.14285714285714285,-11.857142857142858,-10.857142857142858,7.142857142857143,231.28571428571428,3.4285714285714284,76.15318669042789,0.7623923640540416,31.792680533751962,19.250051222731134,4.082543635838963
2020-06-28,0.14285714285714285,-12.571428571428571,-10.714285714285714,6.714285714285714,226.42857142857142,3.4285714285714284,76.46196795545916,0.7646149270750042,30.29703035060178,19.361928067955617,4.395110516523823
2020-06-29,0.2857142857142857,-13.714285714285714,-10.857142857142858,6.857142857142857,229.57142857142858,3.2857142857142856,75.58390027032625,0.5345889015132643,29.5456417935067,19.29299190543992,4.741032768858507
2020-06-30,0.8571428571428571,-15.142857142857142,-11.857142857142858,8.285714285714286,209.57142857142858,4,76.96282515582723,1.0182487880084776,25.143791379428027,19.060185459629423,5.804568068290121
2020-07-01,1,-16.714285714285715,-12.428571428571429,9.714285714285714,200,4.428571428571429,77.7496685727431,1.2597972002932842,21.66949212795486,18.560080196278328,6.287962938315426
2020-07-02,1.2857142857142858,-18.428571428571427,-13,10.857142857142858,190.85714285714286,4.428571428571429,77.9889370337507,1.2756572004770352,19.488745790958525,17.723128905586293,6.283611374018209
2020-07-03,1.7142857142857142,-20.285714285714285,-13.571428571428571,11.571428571428571,172.28571428571428,4.285714285714286,78.49586710046337,1.6040744851991433,15.334556230518963,16.57905595725802,6.4110670906043605
2020-07-04,2.142857142857143,-21.714285714285715,-15.285714285714286,11.571428571428571,148.42857142857142,3.857142857142857,80.56540602714516,2.565586752509737,12.213121118012422,15.77598387736223,7.150380204738906
2020-07-05,2.2857142857142856,-22.714285714285715,-15.285714285714286,12.428571428571429,146.71428571428572,3.7142857142857144,81.20751761925675,2.779840757429925,11.822132107023412,15.561623673202778,7.896996042085077
2020-07-06,2.5714285714285716,-24.571428571428573,-15.857142857142858,13.428571428571429,146.57142857142858,3.857142857142857,81.86049472467951,2.652757103455515,11.393900700748528,15.243962015197091,8.45302001767977
