Date,Residential,Workplace,Transit,Retail,Park,Grocery,Humid,Precip,Sun,Temp,Wind
2020-08-30,-2,-2,-12,10,125,-7,82.20813204508856,0.37231462231462215,20.071314102564102,15.047540857230976,3.5983232689210967
2020-08-31,1,-19,-12,16,161,2,63.13703703703703,0.021990740740740693,29.689102564102573,15.712145390070903,2.747685185185187
2020-09-01,0,-18,-10,14,181,1,71.8861111111111,0.18914473684210525,27.41746794871795,14.666622340425512,3.3262499999999995
2020-09-02,1,-18,-14,8,142,-2,78.2121578099839,0.1805555555555555,21.165133779264213,15.65471785383902,3.2020511272141725
2020-09-03,1,-18,-15,8,124,0,84.32636876006441,1.992524154589372,11.765816610925308,15.30770505704596,5.579539049919485
2020-09-04,0,-19,-14,7,142,-2,76.66266286048895,0.20984884981332044,11.396720127698387,16.68652499789757,7.216294466403164
2020-09-05,-2,-5,-10,1,117,-5,77.14444444444445,1.539658634538153,13.97676282051283,14.767819148936152,7.098240740740742
2020-09-06,-1,-5,-14,10,96,-6,76.82777777777777,0.8636546184738957,17.09134615384615,13.554920212765976,5.676203703703703
2020-09-07,1,-20,-15,7,125,-4,73.43981481481481,0.4433760683760684,18.59535256410255,14.61790780141844,6.227592592592595
2020-09-08,2,-19,-16,7,125,-2,84.5234074074074,1.3089646049990875,12.490033333333333,16.658397163120565,8.019235185185188
2020-09-09,3,-20,-22,1,79,-6,87.06944444444444,1.5878652597402598,6.430000000000001,16.44880319148936,8.683657407407406
2020-09-10,1,-19,-17,5,138,-3,71.06131239935588,0.09468253968253969,22.16875000000001,13.918644002466849,6.301678743961354
2020-09-11,1,-20,-16,2,131,-4,76.38611111111112,0.09853603603603603,6.53525641025641,14.426551418439733,5.833703703703704
2020-09-12,-2,-6,-13,-3,100,-7,81.43558201058201,1.90812757201646,6.7953296703296715,15.303109169199612,7.9924537037037044
2020-09-13,-2,-5,-16,5,80,-8,84.63352272727273,0.26886261261261274,2.3,16.2132616487455,7.8416203703703715
2020-09-14,0,-17,-15,7,180,-6,86.51074604743083,0.030193236714975855,25.580652173913045,17.446947561165672,3.904756441223832
2020-09-15,1,-16,-14,8,204,-3,86.73311923583663,0.0369047619047619,21.304963768115933,17.58719806763283,1.9842451690821277
2020-09-16,2,-16,-18,2,134,-6,81.38640480895916,0.056134259259259266,19.4468115942029,14.905033504752996,6.140913848631238
2020-09-17,1,-17,-18,3,147,-4,66.70278091473743,0.013285024154589382,26.91315217391304,12.003270609319014,3.761263227513228
2020-09-18,1,-17,-17,-1,152,-6,76.43022891963109,0.04045893719806763,27.50878787878788,11.691538031082228,2.615510979358807
2020-09-19,-1,-4,-13,-6,151,-6,87.39127066115702,0.07159624413145539,17.095833333333335,12.695466764418393,2.0657533670033685
