Date,Kommune,Transit,Residential,Retail,Workplace
2020-08-07,Horsens,-15,1,-7,-35
2020-08-07,Hørsholm,-25,2,-4,-42
2020-08-07,Hvidovre,-29,3,-4,-40
2020-08-07,Ikast-Brande,-20,2,3,-34
2020-08-07,Ishøj,-17,2,15,-33
2020-08-07,Jammerbugt,6,2,91,-31
2020-08-07,Kalundborg,21,2,16,-33
2020-08-07,Kerteminde,-6,1,15,-34
2020-08-07,København,-24,0,-15,-39
2020-08-07,Køge,-7,3,18,-38
2020-08-07,Kolding,-21,1,1,-35
2020-08-07,Læsø,6,0,17,-33
2020-08-07,Langeland,-6,1,15,-20
2020-08-07,Lejre,-20,2,16,-41
2020-08-07,Lemvig,-10,1,3,-32
2020-08-07,Lolland,28,1,66,-27
2020-08-07,Lyngby-Taarbæk,-26,2,-24,-43
2020-08-07,Mariagerfjord,21,0,54,-31
2020-08-07,Middelfart,-3,1,46,-38
2020-08-07,Morsø,6,0,17,-31
2020-08-07,Næstved,-8,2,15,-35
2020-08-07,Norddjurs,-10,0,50,-28
2020-08-07,Nordfyns,-6,1,15,-33
2020-08-07,Nyborg,6,1,15,-35
2020-08-07,Odder,-10,1,3,-34
2020-08-07,Odense,-31,0,-6,-34
2020-08-07,Odsherred,24,3,16,-20
2020-08-07,Randers,-10,1,12,-33
2020-08-07,Rebild,6,0,17,-43
2020-08-07,Ringkøbing-Skjern,-10,1,78,-32
2020-08-07,Ringsted,-38,2,0,-39
2020-08-07,Rødovre,-22,3,-22,-40
2020-08-07,Roskilde,-30,3,-7,-41
2020-08-07,Rudersdal,-22,3,-2,-45
2020-08-07,Samsø,-10,1,3,-35
2020-08-07,Silkeborg,-13,2,18,-36
2020-08-07,Skanderborg,-8,4,7,-42
2020-08-07,Skive,-10,0,13,-34
2020-08-07,Slagelse,-9,2,8,-35
2020-08-07,Solrød,-10,2,16,-43
2020-08-07,Sønderborg,19,3,5,-37
2020-08-07,Sorø,-28,2,16,-36
2020-08-07,Stevns,-9,2,16,-38
2020-08-07,Struer,-10,1,3,-29
2020-08-07,Svendborg,51,0,26,-34
2020-08-07,Syddjurs,-18,1,110,-30
2020-08-07,Tårnby,-56,3,12,-37
2020-08-07,Thisted,10,1,22,-32
2020-08-07,Tønder,-6,1,51,-29
2020-08-07,Vallensbæk,-26,2,-4,-35
2020-08-07,Varde,-25,0,122,-32
2020-08-07,Vejen,-28,1,14,-36
2020-08-07,Vejle,-8,2,15,-33
2020-08-07,Vesthimmerlands,6,0,12,-32
2020-08-07,Viborg,-44,2,-14,-35
2020-08-07,Vordingborg,12,2,50,-35
2020-08-08,Aabenraa,28,-5,16,9
2020-08-08,Aalborg,-2,-6,-21,4
2020-08-08,Aarhus,-12,-5,-28,-6
2020-08-08,Ærø,28,-5,9,-2
2020-08-08,Albertslund,-19,-5,-15,-9
2020-08-08,Allerød,-20,-5,-15,-4
2020-08-08,Assens,28,-5,9,1
2020-08-08,Ballerup,-31,-5,-14,-5
2020-08-08,Billund,-48,-5,9,-5
2020-08-08,Bornholm,-13,-5,143,14
2020-08-08,Brøndby,12,-5,-15,2
2020-08-08,Brønderslev,41,-6,13,0
2020-08-08,Dragør,-13,-5,-15,-4
2020-08-08,Egedal,1,-5,-15,1
2020-08-08,Esbjerg,31,-5,-15,-8
2020-08-08,Faaborg-Midtfyn,28,-5,42,0
2020-08-08,Fanø,28,-5,9,-2
2020-08-08,Favrskov,19,-5,-4,1
2020-08-08,Faxe,41,-4,20,-7
2020-08-08,Fredensborg,-4,-5,-15,7
2020-08-08,Fredericia,-25,-5,30,-1
2020-08-08,Frederiksberg,-33,-5,-30,-13
2020-08-08,Frederikshavn,58,-6,78,6
2020-08-08,Frederikssund,29,-5,-1,-1
2020-08-08,Furesø,-11,-5,0,4
2020-08-08,Gentofte,-10,-5,29,5
2020-08-08,Gladsaxe,-20,-5,19,-4
2020-08-08,Glostrup,-13,-5,-14,-4
2020-08-08,Greve,26,-4,-16,-17
2020-08-08,Gribskov,-13,-5,-15,4
2020-08-08,Guldborgsund,102,-4,35,5
2020-08-08,Haderslev,28,-5,9,2
2020-08-08,Halsnæs,-13,-5,-15,3
2020-08-08,Hedensted,19,-5,-4,3
2020-08-08,Helsingør,23,-5,29,0
2020-08-08,Herlev,-19,-5,-28,-12
2020-08-08,Herning,10,-5,-33,-6
2020-08-08,Hillerød,-13,-5,-15,-8
2020-08-08,Hjørring,72,-6,27,12
2020-08-08,Høje-Taastrup,-12,-5,-41,-9
2020-08-08,Holbæk,17,-4,-3,-2
2020-08-08,Holstebro,19,-5,1,-3
2020-08-08,Horsens,-7,-5,-15,-7
2020-08-08,Hørsholm,12,-5,-15,-4
2020-08-08,Hvidovre,0,-5,-5,-9
2020-08-08,Ikast-Brande,19,-5,19,3
2020-08-08,Ishøj,0,-5,6,-6
2020-08-08,Jammerbugt,41,-6,13,-2
2020-08-08,Kalundborg,41,-4,34,3
2020-08-08,Kerteminde,28,-5,9,-2
2020-08-08,København,-15,-7,-28,-8
2020-08-08,Køge,29,-4,7,1
2020-08-08,Kolding,31,-5,-10,1
2020-08-08,Læsø,41,-6,13,4
2020-08-08,Langeland,28,-5,9,-2
2020-08-08,Lejre,41,-4,9,-9
2020-08-08,Lemvig,19,-5,-4,-1
2020-08-08,Lolland,105,-4,9,6
2020-08-08,Lyngby-Taarbæk,17,-5,-26,-9
2020-08-08,Mariagerfjord,41,-6,72,5
2020-08-08,Middelfart,28,-5,57,-12
2020-08-08,Morsø,41,-6,13,4
2020-08-08,Næstved,15,-4,5,-2
2020-08-08,Norddjurs,19,-5,-4,12
2020-08-08,Nordfyns,28,-5,9,11
2020-08-08,Nyborg,28,-5,9,4
2020-08-08,Odder,19,-5,-4,-1
2020-08-08,Odense,-28,-6,-26,-2
2020-08-08,Odsherred,99,-4,9,19
2020-08-08,Randers,11,-5,4,1
2020-08-08,Rebild,41,-6,13,-5
2020-08-08,Ringkøbing-Skjern,19,-5,99,6
2020-08-08,Ringsted,-13,-4,-22,-7
2020-08-08,Rødovre,-27,-5,-41,-9
2020-08-08,Roskilde,-7,-4,-14,2
2020-08-08,Rudersdal,19,-5,8,-2
2020-08-08,Samsø,19,-5,-4,-1
2020-08-08,Silkeborg,23,-5,13,-5
2020-08-08,Skanderborg,58,-5,3,-2
2020-08-08,Skive,19,-5,14,-12
2020-08-08,Slagelse,66,-4,1,-5
2020-08-08,Solrød,41,-4,9,0
2020-08-08,Sønderborg,28,-5,-2,-4
2020-08-08,Sorø,41,-4,9,-1
2020-08-08,Stevns,41,-4,9,-6
2020-08-08,Struer,19,-5,-4,-1
2020-08-08,Svendborg,28,-5,27,1
2020-08-08,Syddjurs,19,-5,-4,8
2020-08-08,Tårnby,-49,-5,9,2
2020-08-08,Thisted,41,-6,30,2
2020-08-08,Tønder,28,-5,79,2
2020-08-08,Vallensbæk,-13,-5,-15,-4
2020-08-08,Varde,28,-5,117,6
2020-08-08,Vejen,28,-5,4,-3
2020-08-08,Vejle,29,-5,13,-2
2020-08-08,Vesthimmerlands,41,-6,17,2
2020-08-08,Viborg,-18,-5,-12,-3
2020-08-08,Vordingborg,41,-4,49,9
2020-08-09,Aabenraa,42,-4,5,4
2020-08-09,Aalborg,-2,-5,-7,3
2020-08-09,Aarhus,-14,-4,-19,-9
2020-08-09,Ærø,14,-4,28,-1
2020-08-09,Albertslund,-10,-4,-3,-17
2020-08-09,Allerød,-20,-4,-3,-1
2020-08-09,Assens,14,-4,28,4
2020-08-09,Ballerup,-29,-4,-2,0
2020-08-09,Billund,-27,-4,28,-11
2020-08-09,Bornholm,-20,-4,-3,25
2020-08-09,Brøndby,-20,-4,-3,-2
2020-08-09,Brønderslev,17,-5,25,3
2020-08-09,Dragør,-20,-4,-3,-1
2020-08-09,Egedal,-20,-4,-3,-1
2020-08-09,Esbjerg,11,-4,-2,-1
2020-08-09,Faaborg-Midtfyn,14,-4,28,0
2020-08-09,Fanø,14,-4,28,-1
2020-08-09,Favrskov,9,-3,10,-4
2020-08-09,Faxe,28,-3,22,-2
2020-08-09,Fredensborg,-11,-4,-3,3
2020-08-09,Fredericia,-26,-4,28,7
2020-08-09,Frederiksberg,-34,-4,-30,-9
2020-08-09,Frederikshavn,12,-5,90,24
2020-08-09,Frederikssund,-20,-4,18,5
2020-08-09,Furesø,-14,-4,-3,0
2020-08-09,Gentofte,-12,-4,28,13
2020-08-09,Gladsaxe,-13,-4,34,-2
2020-08-09,Glostrup,-17,-4,-1,-1
2020-08-09,Greve,28,-3,-1,-8
2020-08-09,Gribskov,-20,-4,-3,9
2020-08-09,Guldborgsund,32,-3,56,9
2020-08-09,Haderslev,14,-4,32,-1
2020-08-09,Halsnæs,-20,-4,-3,12
2020-08-09,Hedensted,9,-3,10,7
2020-08-09,Helsingør,15,-4,40,7
2020-08-09,Herlev,-31,-4,-14,-11
2020-08-09,Herning,-4,-3,-11,-8
2020-08-09,Hillerød,-20,-4,3,0
2020-08-09,Hjørring,18,-5,55,10
2020-08-09,Høje-Taastrup,-12,-4,-32,-15
2020-08-09,Holbæk,25,-3,10,3
2020-08-09,Holstebro,9,-3,11,1
2020-08-09,Horsens,-13,-3,1,-4
2020-08-09,Hørsholm,-11,-4,-3,-1
2020-08-09,Hvidovre,4,-4,2,-11
2020-08-09,Ikast-Brande,9,-3,10,1
2020-08-09,Ishøj,-5,-4,24,1
2020-08-09,Jammerbugt,17,-5,25,9
2020-08-09,Kalundborg,28,-3,50,7
2020-08-09,Kerteminde,14,-4,28,-1
2020-08-09,København,-22,-7,-17,-3
2020-08-09,Køge,43,-3,22,1
2020-08-09,Kolding,-19,-4,2,-3
2020-08-09,Læsø,17,-5,25,6
2020-08-09,Langeland,14,-4,28,-1
2020-08-09,Lejre,28,-3,25,3
2020-08-09,Lemvig,9,-3,10,-3
2020-08-09,Lolland,82,-3,25,15
2020-08-09,Lyngby-Taarbæk,13,-4,-22,2
2020-08-09,Mariagerfjord,17,-5,25,10
2020-08-09,Middelfart,14,-4,75,-3
2020-08-09,Morsø,17,-5,25,6
2020-08-09,Næstved,10,-3,29,3
2020-08-09,Norddjurs,9,-3,10,14
2020-08-09,Nordfyns,14,-4,28,1
2020-08-09,Nyborg,14,-4,28,4
2020-08-09,Odder,9,-3,10,-3
2020-08-09,Odense,-22,-5,-9,2
2020-08-09,Odsherred,54,-3,25,35
2020-08-09,Randers,-5,-3,18,-5
2020-08-09,Rebild,17,-5,25,0
2020-08-09,Ringkøbing-Skjern,9,-3,10,4
2020-08-09,Ringsted,-23,-3,-6,3
2020-08-09,Rødovre,-22,-4,-27,-9
2020-08-09,Roskilde,-10,-3,-1,7
2020-08-09,Rudersdal,9,-4,-3,0
2020-08-09,Samsø,9,-3,10,-3
2020-08-09,Silkeborg,7,-3,30,-4
2020-08-09,Skanderborg,32,-3,13,-4
2020-08-09,Skive,9,-3,15,-4
2020-08-09,Slagelse,50,-3,19,1
2020-08-09,Solrød,28,-3,25,3
2020-08-09,Sønderborg,14,-4,6,-6
2020-08-09,Sorø,28,-3,25,3
2020-08-09,Stevns,28,-3,25,3
2020-08-09,Struer,9,-3,10,-3
2020-08-09,Svendborg,81,-4,49,-7
2020-08-09,Syddjurs,-25,-3,10,7
2020-08-09,Tårnby,-57,-4,21,-6
2020-08-09,Thisted,17,-5,47,1
2020-08-09,Tønder,14,-4,28,-6
2020-08-09,Vallensbæk,-20,-4,-3,-1
2020-08-09,Varde,14,-4,28,5
2020-08-09,Vejen,14,-4,28,2
2020-08-09,Vejle,12,-4,34,-3
2020-08-09,Vesthimmerlands,17,-5,21,-2
2020-08-09,Viborg,-33,-3,-3,-9
2020-08-09,Vordingborg,28,-3,25,0
2020-08-10,Aabenraa,18,0,11,-26
2020-08-10,Aalborg,-18,1,9,-29
2020-08-10,Aarhus,-29,5,-4,-38
2020-08-10,Ærø,-1,1,27,-27
2020-08-10,Albertslund,-25,3,8,-28
2020-08-10,Allerød,-33,3,8,-33
2020-08-10,Assens,-1,0,27,-24
2020-08-10,Ballerup,-39,3,7,-29
2020-08-10,Billund,-54,1,27,-26
2020-08-10,Bornholm,-25,1,8,-20
2020-08-10,Brøndby,-17,3,18,-28
2020-08-10,Brønderslev,34,0,34,-27
2020-08-10,Dragør,-25,3,8,-27
2020-08-10,Egedal,-24,5,-13,-33
2020-08-10,Esbjerg,5,1,7,-31
2020-08-10,Faaborg-Midtfyn,80,2,27,-26
2020-08-10,Fanø,-1,1,27,-27
2020-08-10,Favrskov,-30,3,14,-31
2020-08-10,Faxe,-2,2,23,-26
2020-08-10,Fredensborg,-27,3,8,-29
2020-08-10,Fredericia,-32,1,29,-25
2020-08-10,Frederiksberg,-34,2,-5,-36
2020-08-10,Frederikshavn,33,0,90,-20
2020-08-10,Frederikssund,-8,3,17,-29
2020-08-10,Furesø,-25,4,17,-36
2020-08-10,Gentofte,-19,4,38,-34
2020-08-10,Gladsaxe,-26,4,50,-29
2020-08-10,Glostrup,-28,3,16,-26
2020-08-10,Greve,-1,4,7,-32
2020-08-10,Gribskov,11,5,8,-24
2020-08-10,Guldborgsund,15,1,52,-23
2020-08-10,Haderslev,14,1,26,-29
2020-08-10,Halsnæs,29,4,8,-24
2020-08-10,Hedensted,-11,2,14,-22
2020-08-10,Helsingør,-5,3,38,-27
2020-08-10,Herlev,-31,3,2,-26
2020-08-10,Herning,-7,2,0,-26
2020-08-10,Hillerød,63,3,27,-29
2020-08-10,Hjørring,60,0,58,-25
2020-08-10,Høje-Taastrup,-24,4,-6,-34
2020-08-10,Holbæk,-14,3,19,-28
2020-08-10,Holstebro,-15,0,22,-24
2020-08-10,Horsens,-9,1,5,-26
2020-08-10,Hørsholm,-19,3,8,-34
2020-08-10,Hvidovre,-23,2,5,-30
2020-08-10,Ikast-Brande,-18,3,14,-25
2020-08-10,Ishøj,-20,3,12,-31
2020-08-10,Jammerbugt,9,0,34,-15
2020-08-10,Kalundborg,28,2,25,-21
2020-08-10,Kerteminde,-1,1,27,-27
2020-08-10,København,-24,2,1,-32
2020-08-10,Køge,-6,3,26,-31
2020-08-10,Kolding,-7,1,14,-25
2020-08-10,Læsø,9,1,34,-25
2020-08-10,Langeland,-1,1,27,-11
2020-08-10,Lejre,-12,2,21,-34
2020-08-10,Lemvig,-11,2,14,-22
2020-08-10,Lolland,42,1,21,-22
2020-08-10,Lyngby-Taarbæk,-24,3,-13,-34
2020-08-10,Mariagerfjord,12,1,59,-22
2020-08-10,Middelfart,-2,1,57,-28
2020-08-10,Morsø,9,1,34,-24
2020-08-10,Næstved,-15,2,22,-29
2020-08-10,Norddjurs,-11,0,14,-19
2020-08-10,Nordfyns,-1,1,27,-23
2020-08-10,Nyborg,9,1,27,-26
2020-08-10,Odder,-11,2,14,-24
2020-08-10,Odense,-23,1,8,-28
2020-08-10,Odsherred,36,3,21,-10
2020-08-10,Randers,-20,2,35,-28
2020-08-10,Rebild,9,3,34,-30
2020-08-10,Ringkøbing-Skjern,-11,1,116,-23
2020-08-10,Ringsted,-26,3,2,-32
2020-08-10,Rødovre,-21,3,-4,-34
2020-08-10,Roskilde,-22,3,8,-31
2020-08-10,Rudersdal,-18,4,9,-35
2020-08-10,Samsø,-11,2,14,-28
2020-08-10,Silkeborg,3,3,27,-27
2020-08-10,Skanderborg,-1,5,7,-34
2020-08-10,Skive,-11,1,32,-25
2020-08-10,Slagelse,-6,2,14,-25
2020-08-10,Solrød,-5,2,21,-36
2020-08-10,Sønderborg,34,2,20,-25
2020-08-10,Sorø,-18,2,21,-31
2020-08-10,Stevns,-2,2,21,-26
2020-08-10,Struer,-11,2,14,-18
2020-08-10,Svendborg,45,1,35,-29
2020-08-10,Syddjurs,-15,2,14,-23
2020-08-10,Tårnby,-52,5,13,-32
2020-08-10,Thisted,9,0,44,-24
2020-08-10,Tønder,-1,0,27,-22
2020-08-10,Vallensbæk,-25,3,8,-27
2020-08-10,Varde,-13,0,27,-26
2020-08-10,Vejen,-34,2,4,-30
2020-08-10,Vejle,-8,2,31,-26
2020-08-10,Vesthimmerlands,9,1,15,-25
2020-08-10,Viborg,-32,2,-1,-24
2020-08-10,Vordingborg,-2,2,55,-25
2020-08-11,Aabenraa,29,1,17,-25
2020-08-11,Aalborg,-13,1,7,-29
2020-08-11,Aarhus,-30,5,-9,-40
2020-08-11,Ærø,-1,1,28,-25
2020-08-11,Albertslund,-21,2,12,-27
2020-08-11,Allerød,-33,2,7,-30
2020-08-11,Assens,-1,0,45,-23
2020-08-11,Ballerup,-37,2,8,-27
2020-08-11,Billund,-48,1,28,-27
2020-08-11,Bornholm,-24,0,7,-15
2020-08-11,Brøndby,-22,3,13,-27
2020-08-11,Brønderslev,25,0,29,-23
2020-08-11,Dragør,-24,2,7,-24
2020-08-11,Egedal,-23,3,-16,-30
2020-08-11,Esbjerg,6,2,15,-31
2020-08-11,Faaborg-Midtfyn,-1,0,28,-23
2020-08-11,Fanø,-1,1,28,-25
2020-08-11,Favrskov,-28,3,11,-32
2020-08-11,Faxe,13,2,24,-25
2020-08-11,Fredensborg,-17,2,7,-28
2020-08-11,Fredericia,-35,1,27,-26
2020-08-11,Frederiksberg,-37,1,-3,-35
2020-08-11,Frederikshavn,39,0,91,-21
2020-08-11,Frederikssund,-7,2,19,-26
2020-08-11,Furesø,-24,4,12,-34
2020-08-11,Gentofte,-14,3,38,-33
2020-08-11,Gladsaxe,-27,3,47,-28
2020-08-11,Glostrup,-21,2,7,-26
2020-08-11,Greve,0,4,1,-32
2020-08-11,Gribskov,9,3,7,-22
2020-08-11,Guldborgsund,11,0,57,-21
2020-08-11,Haderslev,7,0,22,-27
2020-08-11,Halsnæs,38,2,7,-23
2020-08-11,Hedensted,-11,2,11,-22
2020-08-11,Helsingør,10,2,37,-28
2020-08-11,Herlev,-27,2,-1,-27
2020-08-11,Herning,-5,1,-5,-24
2020-08-11,Hillerød,76,2,27,-30
2020-08-11,Hjørring,66,1,55,-25
2020-08-11,Høje-Taastrup,-27,3,-4,-33
2020-08-11,Holbæk,-8,2,20,-28
2020-08-11,Holstebro,1,0,21,-22
2020-08-11,Horsens,-13,1,7,-26
2020-08-11,Hørsholm,-22,2,7,-30
2020-08-11,Hvidovre,-25,2,8,-29
2020-08-11,Ikast-Brande,-17,1,11,-26
2020-08-11,Ishøj,-21,2,8,-28
2020-08-11,Jammerbugt,12,0,29,-14
2020-08-11,Kalundborg,22,1,18,-21
2020-08-11,Kerteminde,-1,1,28,-23
2020-08-11,København,-23,1,0,-32
2020-08-11,Køge,-2,2,24,-31
2020-08-11,Kolding,-5,1,10,-25
2020-08-11,Læsø,12,0,29,-25
2020-08-11,Langeland,-1,1,28,-8
2020-08-11,Lejre,-5,3,23,-26
2020-08-11,Lemvig,-11,2,11,-22
2020-08-11,Lolland,43,0,23,-16
2020-08-11,Lyngby-Taarbæk,-21,4,-12,-33
2020-08-11,Mariagerfjord,13,0,54,-22
2020-08-11,Middelfart,-4,2,57,-27
2020-08-11,Morsø,12,0,29,-22
2020-08-11,Næstved,-5,2,24,-26
2020-08-11,Norddjurs,-11,0,11,-21
2020-08-11,Nordfyns,-1,0,28,-22
2020-08-11,Nyborg,1,-1,28,-27
2020-08-11,Odder,-11,2,11,-30
2020-08-11,Odense,-28,0,10,-26
2020-08-11,Odsherred,13,2,23,-9
2020-08-11,Randers,-16,1,27,-27
2020-08-11,Rebild,12,3,29,-30
2020-08-11,Ringkøbing-Skjern,-11,0,98,-21
2020-08-11,Ringsted,-26,1,3,-32
2020-08-11,Rødovre,-17,3,-8,-34
2020-08-11,Roskilde,-20,2,6,-29
2020-08-11,Rudersdal,-15,4,6,-33
2020-08-11,Samsø,-11,2,11,-28
2020-08-11,Silkeborg,-3,2,14,-26
2020-08-11,Skanderborg,-14,4,12,-34
2020-08-11,Skive,-11,0,17,-21
2020-08-11,Slagelse,-7,2,15,-26
2020-08-11,Solrød,7,2,23,-28
2020-08-11,Sønderborg,34,1,20,-23
2020-08-11,Sorø,-26,2,23,-28
2020-08-11,Stevns,-2,2,23,-23
2020-08-11,Struer,-11,2,11,-17
2020-08-11,Svendborg,48,0,32,-28
2020-08-11,Syddjurs,6,2,11,-24
2020-08-11,Tårnby,-53,4,14,-31
2020-08-11,Thisted,16,0,33,-24
2020-08-11,Tønder,-1,-1,62,-23
2020-08-11,Vallensbæk,-24,2,7,-29
2020-08-11,Varde,-19,0,28,-26
2020-08-11,Vejen,-27,2,7,-30
2020-08-11,Vejle,-4,2,25,-25
2020-08-11,Vesthimmerlands,12,0,18,-23
2020-08-11,Viborg,-30,1,-5,-24
2020-08-11,Vordingborg,3,2,66,-24
2020-08-12,Aabenraa,26,0,15,-24
2020-08-12,Aalborg,-13,1,6,-26
2020-08-12,Aarhus,-33,6,-12,-39
2020-08-12,Ærø,-1,1,26,-24
2020-08-12,Albertslund,-27,2,5,-26
2020-08-12,Allerød,-30,2,5,-28
2020-08-12,Assens,-1,0,26,-24
2020-08-12,Ballerup,-32,2,-3,-26
2020-08-12,Billund,-47,1,26,-26
2020-08-12,Bornholm,-25,-1,5,-15
2020-08-12,Brøndby,-20,4,2,-28
2020-08-12,Brønderslev,25,-1,28,-23
2020-08-12,Dragør,-25,2,5,-30
2020-08-12,Egedal,-20,3,-16,-28
2020-08-12,Esbjerg,8,1,11,-27
2020-08-12,Faaborg-Midtfyn,88,1,26,-24
2020-08-12,Fanø,-1,1,26,-24
2020-08-12,Favrskov,-33,4,8,-30
2020-08-12,Faxe,16,3,11,-26
2020-08-12,Fredensborg,-26,2,5,-30
2020-08-12,Fredericia,-34,0,6,-24
2020-08-12,Frederiksberg,-34,2,-8,-34
2020-08-12,Frederikshavn,25,0,81,-19
2020-08-12,Frederikssund,-4,2,10,-25
2020-08-12,Furesø,-22,4,9,-34
2020-08-12,Gentofte,-21,3,31,-34
2020-08-12,Gladsaxe,-30,3,40,-27
2020-08-12,Glostrup,-27,2,4,-23
2020-08-12,Greve,-2,3,1,-29
2020-08-12,Gribskov,15,3,5,-21
2020-08-12,Guldborgsund,2,0,51,-21
2020-08-12,Haderslev,5,1,15,-25
2020-08-12,Halsnæs,21,3,5,-23
2020-08-12,Hedensted,-13,2,8,-21
2020-08-12,Helsingør,-1,2,32,-27
2020-08-12,Herlev,-24,2,-1,-26
2020-08-12,Herning,-4,1,-5,-25
2020-08-12,Hillerød,84,1,26,-26
2020-08-12,Hjørring,30,0,47,-21
2020-08-12,Høje-Taastrup,-22,2,-5,-31
2020-08-12,Holbæk,-6,2,14,-27
2020-08-12,Holstebro,-4,0,27,-23
2020-08-12,Horsens,-19,2,1,-26
2020-08-12,Hørsholm,-14,2,5,-28
2020-08-12,Hvidovre,-20,2,5,-29
2020-08-12,Ikast-Brande,-10,2,8,-25
2020-08-12,Ishøj,5,2,9,-26
2020-08-12,Jammerbugt,8,0,28,-12
2020-08-12,Kalundborg,25,1,19,-19
2020-08-12,Kerteminde,-1,1,26,-24
2020-08-12,København,-24,2,-3,-31
2020-08-12,Køge,-2,3,22,-29
2020-08-12,Kolding,-3,1,15,-24
2020-08-12,Læsø,8,0,28,-22
2020-08-12,Langeland,-1,1,26,-13
2020-08-12,Lejre,-8,3,20,-29
2020-08-12,Lemvig,-13,2,8,-23
2020-08-12,Lolland,41,0,20,-17
2020-08-12,Lyngby-Taarbæk,-24,4,-11,-33
2020-08-12,Mariagerfjord,19,0,51,-19
2020-08-12,Middelfart,3,1,57,-26
2020-08-12,Morsø,8,0,28,-22
2020-08-12,Næstved,-8,2,25,-24
2020-08-12,Norddjurs,-13,0,38,-18
2020-08-12,Nordfyns,-1,0,26,-20
2020-08-12,Nyborg,3,2,26,-26
2020-08-12,Odder,-13,2,8,-23
2020-08-12,Odense,-24,0,7,-24
2020-08-12,Odsherred,7,2,20,-9
2020-08-12,Randers,-9,1,27,-27
2020-08-12,Rebild,8,2,28,-25
2020-08-12,Ringkøbing-Skjern,-13,0,114,-17
2020-08-12,Ringsted,-23,2,-3,-30
2020-08-12,Rødovre,-18,3,-6,-27
2020-08-12,Roskilde,-14,3,10,-28
2020-08-12,Rudersdal,-19,4,14,-30
2020-08-12,Samsø,-13,2,8,-28
2020-08-12,Silkeborg,-6,3,13,-28
2020-08-12,Skanderborg,-12,5,15,-33
2020-08-12,Skive,-13,0,25,-22
2020-08-12,Slagelse,-2,1,13,-23
2020-08-12,Solrød,-1,2,20,-32
2020-08-12,Sønderborg,24,1,14,-22
2020-08-12,Sorø,-14,2,20,-28
2020-08-12,Stevns,0,2,20,-27
2020-08-12,Struer,-13,2,8,-16
2020-08-12,Svendborg,46,0,36,-25
2020-08-12,Syddjurs,-15,2,8,-26
2020-08-12,Tårnby,-57,3,9,-27
2020-08-12,Thisted,16,0,40,-21
2020-08-12,Tønder,-1,-1,26,-22
2020-08-12,Vallensbæk,-25,2,5,-27
2020-08-12,Varde,-8,1,26,-22
2020-08-12,Vejen,-14,1,9,-24
2020-08-12,Vejle,-6,1,24,-23
2020-08-12,Vesthimmerlands,8,0,16,-20
2020-08-12,Viborg,-20,1,-5,-22
2020-08-12,Vordingborg,-2,2,49,-23
2020-08-13,Aabenraa,27,0,13,-23
2020-08-13,Aalborg,-12,1,2,-25
2020-08-13,Aarhus,-31,6,-14,-39
2020-08-13,Ærø,-1,0,21,-24
2020-08-13,Albertslund,-27,2,15,-28
2020-08-13,Allerød,-27,2,3,-27
2020-08-13,Assens,-1,1,46,-23
2020-08-13,Ballerup,-33,2,1,-27
2020-08-13,Billund,-51,0,21,-24
2020-08-13,Bornholm,-25,0,3,-18
2020-08-13,Brøndby,-19,2,7,-26
2020-08-13,Brønderslev,10,-1,18,-25
2020-08-13,Dragør,-25,2,3,-28
2020-08-13,Egedal,-21,3,-16,-29
2020-08-13,Esbjerg,10,1,4,-26
2020-08-13,Faaborg-Midtfyn,-1,1,38,-24
2020-08-13,Fanø,-1,0,21,-24
2020-08-13,Favrskov,-25,4,7,-31
2020-08-13,Faxe,29,3,13,-27
2020-08-13,Fredensborg,-18,1,3,-29
2020-08-13,Fredericia,-35,1,13,-24
2020-08-13,Frederiksberg,-33,1,-8,-35
2020-08-13,Frederikshavn,24,0,74,-19
2020-08-13,Frederikssund,-7,3,13,-26
2020-08-13,Furesø,-25,3,13,-31
2020-08-13,Gentofte,-14,3,30,-35
2020-08-13,Gladsaxe,-25,2,38,-29
2020-08-13,Glostrup,-32,2,5,-26
2020-08-13,Greve,-2,2,0,-30
2020-08-13,Gribskov,15,3,3,-19
2020-08-13,Guldborgsund,4,1,50,-20
2020-08-13,Haderslev,7,1,16,-26
2020-08-13,Halsnæs,41,3,3,-22
2020-08-13,Hedensted,-13,2,7,-20
2020-08-13,Helsingør,6,3,31,-25
2020-08-13,Herlev,-33,2,-2,-26
2020-08-13,Herning,1,1,-9,-25
2020-08-13,Hillerød,67,1,27,-28
2020-08-13,Hjørring,39,0,46,-20
2020-08-13,Høje-Taastrup,-24,2,-5,-30
2020-08-13,Holbæk,-7,1,14,-26
2020-08-13,Holstebro,-6,0,17,-23
2020-08-13,Horsens,-20,2,1,-26
2020-08-13,Hørsholm,-21,2,-1,-30
2020-08-13,Hvidovre,-24,2,5,-26
2020-08-13,Ikast-Brande,-10,2,7,-25
2020-08-13,Ishøj,1,2,4,-28
2020-08-13,Jammerbugt,10,-1,23,-13
2020-08-13,Kalundborg,22,1,18,-20
2020-08-13,Kerteminde,-1,0,21,-25
2020-08-13,København,-23,1,-6,-31
2020-08-13,Køge,0,2,23,-29
2020-08-13,Kolding,-4,1,14,-25
2020-08-13,Læsø,10,0,23,-22
2020-08-13,Langeland,-1,0,21,-15
2020-08-13,Lejre,-13,3,20,-28
2020-08-13,Lemvig,-13,2,7,-24
2020-08-13,Lolland,45,1,70,-16
